,finalPrice,auctionId,estimate_low,estimate_high,title,displayName,url,startingBid,currentBid,numberOfBids,sold
10798,7500,39e08581-d2b9-41cd-903e-9c787d0e3552,6000,8000,"GOTTARDO SEGANTINI  |  BERGLANDSCHAFT MIT BÄUMEN, 1936",GOTTARDO SEGANTINI,/en/buy/auction/2020/swiss-made-unlocked/gottardo-segantini-berglandschaft-mit-baeumen-1936,5000,6000,3,TRUE
10799,,39e08581-d2b9-41cd-903e-9c787d0e3552,500000,700000,"CUNO AMIET  |  HERBSTLANDSCHAFT - HERBST AUF DER OSCHWAND, 1906",CUNO AMIET ,/en/buy/auction/2020/swiss-made-unlocked/cuno-amiet-herbstlandschaft-herbst-auf-der,500000,,0,FALSE
10800,,39e08581-d2b9-41cd-903e-9c787d0e3552,50000,70000,"GOTTARDO SEGANTINI  |  ENGADINER SOMMERLANDSCHAFT, 1964",GOTTARDO SEGANTINI,/en/buy/auction/2020/swiss-made-unlocked/gottardo-segantini-engadiner-sommerlandschaft-1964,45000,,0,FALSE
10801,,39e08581-d2b9-41cd-903e-9c787d0e3552,350000,550000,"FÉLIX VALLOTTON  |  LA SEINE À MANTES, 1917",FÉLIX VALLOTTON,/en/buy/auction/2020/swiss-made-unlocked/felix-vallotton-la-seine-a-mantes-1917,300000,,0,FALSE
10802,,39e08581-d2b9-41cd-903e-9c787d0e3552,120000,160000,FERDINAND HODLER  |  LANDSCHAFT MIT WIESE UND WALDRAND,FERDINAND HODLER,/en/buy/auction/2020/swiss-made-unlocked/ferdinand-hodler-landschaft-mit-wiese-und-waldrand,100000,,0,FALSE
10803,93750,39e08581-d2b9-41cd-903e-9c787d0e3552,24000,35000,"GOTTARDO SEGANTINI  |  FRÜHLINGSLANDSCHAFT, 1939",GOTTARDO SEGANTINI,/en/buy/auction/2020/swiss-made-unlocked/gottardo-segantini-fruehlingslandschaft-1939,20000,75000,17,TRUE
10804,,39e08581-d2b9-41cd-903e-9c787d0e3552,120000,160000,"FÉLIX VALLOTTON  |  BORDS DE SEINE À TOURNEDOS, 1920",FÉLIX VALLOTTON,/en/buy/auction/2020/swiss-made-unlocked/felix-vallotton-bords-de-seine-a-tournedos-1917,90000,,0,FALSE
10805,,39e08581-d2b9-41cd-903e-9c787d0e3552,30000,40000,ALBERT ANKER  |  BAUER MIT PFEIFE,ALBERT ANKER,/en/buy/auction/2020/swiss-made-unlocked/albert-anker-bauer-mit-pfeife,26000,,0,FALSE
10806,,39e08581-d2b9-41cd-903e-9c787d0e3552,30000,40000,"ALBERT ANKER  |  GROSSMUTTER BEIM SCHNEIDERN, 1902",ALBERT ANKER,/en/buy/auction/2020/swiss-made-unlocked/albert-anker-grossmutter-beim-schneidern-1902,26000,,0,FALSE
10807,112500,39e08581-d2b9-41cd-903e-9c787d0e3552,40000,60000,"FÉLIX VALLOTTON  |  DORADE, 1920",FÉLIX VALLOTTON,/en/buy/auction/2020/swiss-made-unlocked/felix-vallotton-dorade-1920,35000,90000,15,TRUE
10808,250000,39e08581-d2b9-41cd-903e-9c787d0e3552,200000,300000,ALBERT ANKER  |  KNABE BEI TISCH (RUEDI ANKER) II,ALBERT ANKER,/en/buy/auction/2020/swiss-made-unlocked/albert-anker-knabe-bei-tisch-ruedi-anker-ii,180000,200000,3,TRUE
10809,,39e08581-d2b9-41cd-903e-9c787d0e3552,60000,80000,"FÉLIX VALLOTTON  |  POIS DE SENTEUR, 1924",FÉLIX VALLOTTON,/en/buy/auction/2020/swiss-made-unlocked/felix-vallotton-pois-de-senteur-1924,50000,,0,FALSE
10810,,39e08581-d2b9-41cd-903e-9c787d0e3552,180000,220000,HERMANN SCHERER  |  BLÜHENDE BÄUME,HERMANN SCHERER ,/en/buy/auction/2020/swiss-made-unlocked/hermann-scherer-bluehende-baeume,140000,,0,FALSE
10811,150000,39e08581-d2b9-41cd-903e-9c787d0e3552,60000,80000,"CUNO AMIET  |  BLUMEN UND ÄPFEL, 1909",CUNO AMIET ,/en/buy/auction/2020/swiss-made-unlocked/cuno-amiet-blumen-und-aepfel-1909,50000,120000,13,TRUE
10812,,39e08581-d2b9-41cd-903e-9c787d0e3552,10000,15000,AUGUSTO GIACOMETTI  |  QUADRATISCHE FARBSTUDIE MIT SCHWARZER FORM,Augusto Giacometti,/en/buy/auction/2020/swiss-made-unlocked/augusto-giacometti-quadratische-farbstudie-mit,9000,,0,FALSE
10813,,39e08581-d2b9-41cd-903e-9c787d0e3552,15000,20000,AUGUSTO GIACOMETTI  |  HEADS,Augusto Giacometti,/en/buy/auction/2020/swiss-made-unlocked/augusto-giacometti-heads,13000,,0,FALSE
10814,,39e08581-d2b9-41cd-903e-9c787d0e3552,30000,50000,"CUNO AMIET  |  BLUMENSTILLLEBEN, 1912",CUNO AMIET ,/en/buy/auction/2020/swiss-made-unlocked/cuno-amiet-blumenstillleben-1912,26000,,0,FALSE
10815,,39e08581-d2b9-41cd-903e-9c787d0e3552,240000,350000,FERDINAND HODLER  |  BILDNIS EINER UNBEKANNTEN,FERDINAND HODLER,/en/buy/auction/2020/swiss-made-unlocked/ferdinand-hodler-bildnis-einer-unbekannten,200000,,0,FALSE
10816,150000,39e08581-d2b9-41cd-903e-9c787d0e3552,120000,150000,"PAUL CAMENISCH  |  MENDRISIOTTO (RECTO), 1926;  SELF-PORTRAIT (VERSO), 1926",PAUL CAMENISCH,/en/buy/auction/2020/swiss-made-unlocked/paul-camenisch-mendrisiotto-recto-1926-self,100000,120000,3,TRUE
10817,6250,39e08581-d2b9-41cd-903e-9c787d0e3552,5000,7000,"PAUL JENKINS  |  PHENOMENA PERFECT STAND STILL, 1983",PAUL JENKINS,/en/buy/auction/2020/swiss-made-unlocked/paul-jenkins-phenomena-perfect-stand-still-1983,4500,5000,3,TRUE
10818,8750,39e08581-d2b9-41cd-903e-9c787d0e3552,7000,10000,"BEN VAUTIER  | TOUT CE QUI MONTE, 2007",BEN VAUTIER,/en/buy/auction/2020/swiss-made-unlocked/ben-vautier-tout-ce-qui-monte-2007,5000,7000,6,TRUE
10819,,39e08581-d2b9-41cd-903e-9c787d0e3552,8000,12000,"MARINA ABRAMOVIC  & ULAY  |  BREATHING IN - BREATHING OUT, 1977",MARINA ABRAMOVIC  & ULAY,/en/buy/auction/2020/swiss-made-unlocked/marina-abramovic-ulay-breathing-in-breathing-out,7000,,0,FALSE
10820,22500,39e08581-d2b9-41cd-903e-9c787d0e3552,10000,15000,"MARINA ABRAMOVIC & ULAY  |  BALANCE PROOF, 1977",MARINA ABRAMOVIC  & ULAY,/en/buy/auction/2020/swiss-made-unlocked/marina-abramovic-ulay-balance-proof-1977,9000,18000,12,TRUE
10821,,39e08581-d2b9-41cd-903e-9c787d0e3552,10000,15000,"MARINA ABRAMOVIC  & ULAY  |  INTERRUPTION IN SPACE, 1977",MARINA ABRAMOVIC  & ULAY,/en/buy/auction/2020/swiss-made-unlocked/marina-abramovic-ulay-interruption-in-space-1977,9000,,0,FALSE
10822,25000,39e08581-d2b9-41cd-903e-9c787d0e3552,22000,28000,"JULIAN OPIE  |  KIERA GETS UNDRESSED, 2004",JULIAN OPIE,/en/buy/auction/2020/swiss-made-unlocked/julian-opie-kiera-gets-undressed-2004,18000,20000,3,TRUE
10823,18750,39e08581-d2b9-41cd-903e-9c787d0e3552,15000,20000,"MARTIN DISLER  |  UNTITLED, 1989",MARTIN DISLER ,/en/buy/auction/2020/swiss-made-unlocked/martin-disler-untitled-1989,13000,15000,3,TRUE
10824,81250,39e08581-d2b9-41cd-903e-9c787d0e3552,70000,90000,"RICHARD ARTSCHWAGER  |  TWO LADIES, 1963-65",Richard  Artschwager,/en/buy/auction/2020/swiss-made-unlocked/richard-artschwager-two-ladies-1963-65,60000,65000,2,FALSE
10825,,39e08581-d2b9-41cd-903e-9c787d0e3552,70000,90000,"ROBERT RAUSCHENBERG  |  22 CARATS, 1979",Robert  Rauschenberg,/en/buy/auction/2020/swiss-made-unlocked/robert-rauschenberg-22-carats-1979,60000,,0,FALSE
10826,21250,39e08581-d2b9-41cd-903e-9c787d0e3552,6000,8000,"FRANK STELLA  |  THE WAVES: HARK!, 1988",Frank Stella,/en/buy/auction/2020/swiss-made-unlocked/frank-stella-the-waves-hark-1988,5000,17000,19,TRUE
10827,10625,39e08581-d2b9-41cd-903e-9c787d0e3552,7000,10000,"FRIEDRICH KUNATH  |  UNTITLED (STILL LAZY AFTER THESE YEARS), 2010",FRIEDRICH KUNATH,/en/buy/auction/2020/swiss-made-unlocked/friedrich-kunath-untitled-still-lazy-after-these,5500,8500,7,TRUE
10828,6250,39e08581-d2b9-41cd-903e-9c787d0e3552,5000,7000,"KEN LUM  |  MONDO NUDO, 2000",KEN LUM,/en/buy/auction/2020/swiss-made-unlocked/ken-lum-mondo-nudo-2000,4500,5000,3,TRUE
10829,4000,39e08581-d2b9-41cd-903e-9c787d0e3552,4000,6000,"AARON CURRY  |  UNTITLED, 2010",AARON CURRY,/en/buy/auction/2020/swiss-made-unlocked/aaron-curry-untitled-2010,2800,3200,3,TRUE
10830,7500,39e08581-d2b9-41cd-903e-9c787d0e3552,7000,9000,POUL KJAERHOLM  |  LOUNGE CHAIR PK 20,POUL  KJAERHOLM,/en/buy/auction/2020/swiss-made-unlocked/poul-kjaerholm-lounge-chair-pk-20,5000,6000,3,TRUE
10831,1250,39e08581-d2b9-41cd-903e-9c787d0e3552,2000,3000,"SWISS OR SOUTH GERMAN, FIRST HALF 16th CENTURY OR LATER",ARTIST UNKNOWN,/en/buy/auction/2020/swiss-made-unlocked/swiss-or-south-german-first-half-16th-century-or,800,1000,3,TRUE
10832,4750,39e08581-d2b9-41cd-903e-9c787d0e3552,5000,7000,"GERMAN/SWISS 16TH CENTURY | A PEAR-SHAPED PARCEL-GILT COVERED CUP, PROBABLY GERMAN OR SWISS, CIRCA 1600",None,/en/buy/auction/2020/swiss-made-unlocked/german-swiss-16th-century-a-pear-shaped-parcel,3000,3800,4,TRUE
10833,,39e08581-d2b9-41cd-903e-9c787d0e3552,80000,120000,"GEORG JENSEN  |  AN EARLY DANISH SILVER PLATTER, MAZARINE AND COVER, PYRAMID PATTERN NO. 600 B, DESIGNED BY HARALD NIELSEN, GEORG JENSEN, COPENHAGEN, 1933-1944",Georg Jensen,/en/buy/auction/2020/swiss-made-unlocked/georg-jensen-an-early-danish-silver-platter,70000,,0,FALSE
10834,118750,39e08581-d2b9-41cd-903e-9c787d0e3552,80000,120000,ERNEST BIÉLER  |  FILLE DANS LES BLÉS,ERNEST BIÉLER ,/en/buy/auction/2020/swiss-made-unlocked/ernest-bieler-fille-dans-les-bles,70000,95000,2,TRUE
10835,2125,39e08581-d2b9-41cd-903e-9c787d0e3552,2000,2500,"ARMAN  |  VIOLON SERVICE, A SET OF SILVER AND SILVER GUILDED CUTLERY",ARMAN,/en/buy/auction/2020/swiss-made-unlocked/arman-violon-service-a-set-of-silver-and-silver,1500,1700,1,TRUE
10836,,39e08581-d2b9-41cd-903e-9c787d0e3552,18000,25000,"GEORG JENSEN  |  A PAIR OF DANISH SILVER FOUR-LIGHT CANDELABRA, PATTERN NO. 623 B, DESIGNED BY GUSTAV PEDERSEN, GEORG JENSEN, COPENHAGEN, 1945-1977",Georg Jensen,/en/buy/auction/2020/swiss-made-unlocked/georg-jensen-a-pair-of-danish-silver-four-light,16000,,0,FALSE
10837,,39e08581-d2b9-41cd-903e-9c787d0e3552,15000,20000,ALICE BAILLY  |  BOUQUET,ALICE BAILLY,/en/buy/auction/2020/swiss-made-unlocked/alice-bailly-bouquet,13000,,0,FALSE
10838,,39e08581-d2b9-41cd-903e-9c787d0e3552,70000,90000,RAPHY DALLÈVES  |  APRÈS L'OFFICE,RAPHY DALLÈVES,/en/buy/auction/2020/swiss-made-unlocked/raphy-dalleves-apres-loffice,60000,,0,FALSE
10839,,39e08581-d2b9-41cd-903e-9c787d0e3552,100000,150000,AUGUSTE VEILLON  |  CHAMELIER DEVANT LE LAC DE TIBÉRIADE,AUGUSTE VEILLON,/en/buy/auction/2020/swiss-made-unlocked/auguste-veillon-chamelier-devant-le-lac-de,90000,,0,FALSE
10840,100000,39e08581-d2b9-41cd-903e-9c787d0e3552,80000,120000,"FRANÇOIS BOCION  |  LE QUAI DES ESCLAVONS, 1875",FRANÇOIS BOCION,/en/buy/auction/2020/swiss-made-unlocked/francois-bocion-le-quai-des-esclavons-1875,70000,80000,1,TRUE
10841,15000,39e08581-d2b9-41cd-903e-9c787d0e3552,15000,20000,"JOHAN CHRISTIAN CLAUSEN DAHL |  WINTERLANDSHAFT MIT RABEN (B 823), 1836",JOHAN CHRISTIAN DAHL,/en/buy/auction/2020/swiss-made-unlocked/johan-christian-clausen-dahl-winterlandshaft-mit,10000,12000,3,TRUE
10842,,39e08581-d2b9-41cd-903e-9c787d0e3552,10000,15000,AUGUSTE VEILLON  |  FELOUQUE SUR LE NIL,AUGUSTE VEILLON,/en/buy/auction/2020/swiss-made-unlocked/auguste-veillon-felouque-sur-le-nil,9000,,0,FALSE
10843,,39e08581-d2b9-41cd-903e-9c787d0e3552,20000,30000,FRANÇOIS BOCION  |  CULLY,FRANÇOIS BOCION,/en/buy/auction/2020/swiss-made-unlocked/francois-bocion-cully,16000,,0,FALSE
10844,18750,39e08581-d2b9-41cd-903e-9c787d0e3552,15000,20000,MAURICE DENIS  |  VUE DE GENÈVE DEPUIS LE QUAI DU MONT-BLANC,MAURICE DENIS,/en/buy/auction/2020/swiss-made-unlocked/maurice-denis-vue-de-geneve-depuis-le-quai-du-mont,13000,15000,3,TRUE
10845,12500,39e08581-d2b9-41cd-903e-9c787d0e3552,12000,18000,"ALICE BAILLY  |  PONTS DE PARIS, 1933",ALICE BAILLY,/en/buy/auction/2020/swiss-made-unlocked/alice-bailly-ponts-de-paris-1933,9000,10000,3,TRUE
10846,12500,39e08581-d2b9-41cd-903e-9c787d0e3552,10000,15000,FRANÇOIS BOCION  |  PROMENADE SUR LA SEINE,FRANÇOIS BOCION,/en/buy/auction/2020/swiss-made-unlocked/francois-bocion-promenade-sur-la-seine,9000,10000,3,TRUE
10847,10625,39e08581-d2b9-41cd-903e-9c787d0e3552,4000,6000,"JOHANN GOTTFRIED STEFFAN  |  ABEND (UMGEGEND VON GLARUS), 1881",JOHANN GOTTFRIED STEFFAN,/en/buy/auction/2020/swiss-made-unlocked/johann-gottfried-steffan-abend-umgegend-von-glarus,3500,8500,12,TRUE
10848,12500,39e08581-d2b9-41cd-903e-9c787d0e3552,5000,7000,"KONRAD GROB  |  AM ABEND (AM THUNERSEE), 1886",KONRAD GROB,/en/buy/auction/2020/swiss-made-unlocked/konrad-grob-am-abend-am-thunersee-1886,4500,10000,11,TRUE
10849,56250,39e08581-d2b9-41cd-903e-9c787d0e3552,15000,20000,KARL BLECHEN  |  BERGLANDSCHAFT VON PIEDILUCO MIT PROZESSION,KARL BLECHEN,/en/buy/auction/2020/swiss-made-unlocked/karl-blechen-berglandschaft-von-piediluco-mit,10000,45000,21,TRUE
10850,,39e08581-d2b9-41cd-903e-9c787d0e3552,4000,7000,EDUARD SCHLEICH THE ELDER  |  DER HERZOGSTAND,EDUARD SCHLEICH THE ELDER,/en/buy/auction/2020/swiss-made-unlocked/eduard-schleich-the-elder-der-herzogstand,2600,,0,FALSE
10851,32500,39e08581-d2b9-41cd-903e-9c787d0e3552,18000,24000,"CARL GUSTAV CARUS  |  MONDSCHEIN HINTER BURGRUINE MIT ERKER, UND MOND ÜBER KIEFERN",CARL GUSTAV CARUS ,/en/buy/auction/2020/swiss-made-unlocked/carl-gustav-carus-mondschein-hinter-burgruine-mit,16000,26000,8,TRUE
10852,4750,39e08581-d2b9-41cd-903e-9c787d0e3552,2000,3000,"EUGÈNE VERBOEKHOVEN  |  SHEEP IN A LANDSCAPE, 1862",EUGÈNE VERBOEKHOVEN,/en/buy/auction/2020/swiss-made-unlocked/eugene-verboekhoven-sheep-in-a-landscape-1862,700,3800,22,TRUE
10853,7500,39e08581-d2b9-41cd-903e-9c787d0e3552,7000,10000,HANS THOMA  |  DIE FRÜHLINGSRAST,HANS THOMA,/en/buy/auction/2020/swiss-made-unlocked/hans-thoma-die-fruehlingsrast,5000,6000,3,TRUE
10854,,39e08581-d2b9-41cd-903e-9c787d0e3552,12000,18000,"FRANÇOIS DIDAY  |  MOUNTAINOUS LANDSCAPE WITH THE ROSENLAUI GLACIER, 1858",FRANÇOIS DIDAY,/en/buy/auction/2020/swiss-made-unlocked/francois-diday-mountainous-landscape-with-the,10000,,0,FALSE
10855,,39e08581-d2b9-41cd-903e-9c787d0e3552,7000,10000,"MORITZ VON SCHWIND  |  DER EIFERSÜCHTIGE, 1856",MORITZ VON SCHWIND,/en/buy/auction/2020/swiss-made-unlocked/moritz-von-schwind-der-eifersuechtige-1956,3500,,0,FALSE
10856,4750,39e08581-d2b9-41cd-903e-9c787d0e3552,2000,3000,"CARL SCHINDLER  |  INFANTRY FROM THE LUCERNE REGIMENT WITH THE KARLSKIRCHE, VIENNA IN THE BACKGROUND",CARL SCHINDLER,/en/buy/auction/2020/swiss-made-unlocked/carl-schindler-infantry-from-the-lucerne-regiment,800,3800,12,TRUE
10857,5625,39e08581-d2b9-41cd-903e-9c787d0e3552,3000,5000,ALBERTO GIACOMETTI  | TÊTE D'HOMME (HEAD OF MAN),Alberto Giacometti,/en/buy/auction/2020/swiss-made-unlocked/alberto-giacometti-tete-dhomme-head-of-man,2600,4500,9,TRUE
10858,8125,39e08581-d2b9-41cd-903e-9c787d0e3552,2000,3000,ALBERTO GIACOMETTI  |  BOUTEILLES DANS L'ATELIER I,Alberto Giacometti,/en/buy/auction/2020/swiss-made-unlocked/alberto-giacometti-bouteilles-dans-latelier-i,1800,6500,20,TRUE
10859,,39e08581-d2b9-41cd-903e-9c787d0e3552,3000,5000,FERDINAND HODLER  |  BILDNIS WILLY RUSS-YOUNG,FERDINAND HODLER,/en/buy/auction/2020/swiss-made-unlocked/ferdinand-hodler-bildnis-willy-russ-young,2600,,0,FALSE
10860,3750,39e08581-d2b9-41cd-903e-9c787d0e3552,2400,3500,MAX ERNST  |  LETTRINE,Max Ernst,/en/buy/auction/2020/swiss-made-unlocked/max-ernst-lettrine,2000,3000,6,TRUE
10861,68750,39e08581-d2b9-41cd-903e-9c787d0e3552,50000,100000,DIEGO GIACOMETTI  |  PAIRE DE CHENETS DOMPTEUSE,DIEGO GIACOMETTI,/en/buy/auction/2020/swiss-made-unlocked/diego-giacometti-paire-de-chenets-dompteuse,45000,55000,4,FALSE
10862,2500,39e08581-d2b9-41cd-903e-9c787d0e3552,4000,6000,ALBERT STEINER  |  SCHAFHIRTE AM PALÜGLETSCHER BEI ALP GRÜM AM BERNINAPASS. GRAUBÜNDEN SCHWEIZ,ALBERT STERNER,/en/buy/auction/2020/swiss-made-unlocked/albert-steiner-schafhirte-am-paluegletscher-bei,1800,2000,3,TRUE
10863,3750,39e08581-d2b9-41cd-903e-9c787d0e3552,6000,8000,ALBERT STEINER  |  BERNER OBERLAND. FRÜHLING AM THUNERSEE - BLICK STOCKHORNKETTE,ALBERT STERNER,/en/buy/auction/2020/swiss-made-unlocked/albert-steiner-berner-oberland-fruehling-am,2600,3000,3,TRUE
10864,7500,39e08581-d2b9-41cd-903e-9c787d0e3552,10000,15000,ALBERT STEINER  |  SOMMERTAG AM SILVAPLANERSEE. OBERENGADIN.,ALBERT STEINER,/en/buy/auction/2020/swiss-made-unlocked/albert-steiner-sommertag-am-silvaplanersee,4500,6000,5,TRUE
10865,,39e08581-d2b9-41cd-903e-9c787d0e3552,10000,15000,"BALTHASAR BURKHARD  |  NAMIBIA 16, 2000",BALTHASAR BURKHARD ,/en/buy/auction/2020/swiss-made-unlocked/balthasar-burkhard-namibia-16-2000,8000,,0,FALSE
10866,3500,39e08581-d2b9-41cd-903e-9c787d0e3552,2000,3000,THOMAS CRAUWELS  |  GLOWING MATTHERHORN,THOMAS CRAUWELS,/en/buy/auction/2020/swiss-made-unlocked/thomas-crauwels-glowing-mattherhorn,1800,2800,7,TRUE
10867,,39e08581-d2b9-41cd-903e-9c787d0e3552,10000,15000,"ANDREAS RICKENBACHER  |  SOMMER AM THUNERSEE, 2019",ANDREAS RICKENBACHER,/en/buy/auction/2020/swiss-made-unlocked/andreas-rickenbacher-sommer-am-thunersee-2019,9000,,0,FALSE
10868,12500,39e08581-d2b9-41cd-903e-9c787d0e3552,8000,12000,CLARA PORGES  |  A VIEW OF THE JUNGFRAU,CLARA PORGES ,/en/buy/auction/2020/swiss-made-unlocked/clara-porges-a-view-of-the-jungfrau,6500,10000,8,TRUE
10869,15000,39e08581-d2b9-41cd-903e-9c787d0e3552,12000,18000,"FRANÇOIS DIDAY  |  LANDSCAPE WITH A LAKE AND BATHERS, 1850",FRANÇOIS DIDAY,/en/buy/auction/2020/swiss-made-unlocked/francois-diday-landscape-with-a-lake-and-bathers,10000,12000,3,TRUE
10870,,39e08581-d2b9-41cd-903e-9c787d0e3552,18000,22000,"DOMENICO TINTORETTO  |  PORTRAIT OF A GENTLEMAN, HALF LENGTH",DOMENICO TINTORETTO,/en/buy/auction/2020/swiss-made-unlocked/domenico-tintoretto-portrait-of-a-gentleman-half,14000,,0,FALSE
10871,,39e08581-d2b9-41cd-903e-9c787d0e3552,18000,22000,NICOLA CASISSA  |  STILL LIFE OF FLOWERS WITH A FOUNTAIN,NICOLA CASISSA ,/en/buy/auction/2020/swiss-made-unlocked/nicola-casissa-still-life-of-flowers-with-a,16000,,0,FALSE
10872,8750,39e08581-d2b9-41cd-903e-9c787d0e3552,8000,12000,FOLLOWER OF SIR PETER PAUL RUBENS  |  STUDY OF A SHEPHERD,FOLLOWER OF SIR PETER PAUL RUBENS,/en/buy/auction/2020/swiss-made-unlocked/follower-of-sir-peter-paul-rubens-study-of-a,6000,7000,3,TRUE
10873,25000,39e08581-d2b9-41cd-903e-9c787d0e3552,7000,10000,JAN MIENSE MOLENAER  |  PEASANTS MAKING MERRY IN A TAVERN,JAN MIENSE MOLENAER,/en/buy/auction/2020/swiss-made-unlocked/jan-miense-molenaer-peasants-making-merry-in-a,5500,20000,20,TRUE
10874,15000,39e08581-d2b9-41cd-903e-9c787d0e3552,10000,15000,ALBERT ANKER  |  BÄRTIGER MANN MIT MÜTZE,ALBERT ANKER,/en/buy/auction/2020/swiss-made-unlocked/albert-anker-baertiger-mann-mit-muetze,9000,12000,5,TRUE
10875,,39e08581-d2b9-41cd-903e-9c787d0e3552,4000,6000,AUSTRIAN SCHOOL  |  PORTRAIT OF LEOPOLD II,AUSTRIAN SCHOOL,/en/buy/auction/2020/swiss-made-unlocked/austrian-school-portrait-of-leopold-ii,3000,,0,FALSE
10876,1125,39e08581-d2b9-41cd-903e-9c787d0e3552,2000,3000,"DUTCH SCHOOL, 17TH CENTURY  |  PORTRAIT OF A YOUNG BOY","DUTCH SCHOOL, 17TH CENTURY",/en/buy/auction/2020/swiss-made-unlocked/dutch-school-17th-century-portrait-of-a-young-boy,800,900,2,FALSE
10877,4375,39e08581-d2b9-41cd-903e-9c787d0e3552,4000,6000,FOLLOWER OF GIOVANNI BATTISTA PIAZZETTA  |  A SCHOLAR READING A LETTER,FOLLOWER OF GIOVANNI BATTISTA PIAZZETTA ,/en/buy/auction/2020/swiss-made-unlocked/follower-of-giovanni-battista-piazzetta-a-scholar,3000,3500,1,TRUE
10878,,39e08581-d2b9-41cd-903e-9c787d0e3552,4000,6000,"GILBERT JACKSON  |  PORTRAIT OF A LADY, HALF-LENGTH, IN A FEIGNED OVAL AND WEARING A BLACK DRESS WITH WHITE LACE AND RED BOWS",GILBERT JACKSON ,/en/buy/auction/2020/swiss-made-unlocked/gilbert-jackson-portrait-of-a-lady-half-length-in,1800,,0,FALSE
10879,,39e08581-d2b9-41cd-903e-9c787d0e3552,4000,6000,"MONOGRAMMIST H. V.  |  PORTRAIT OF A GENTLEMAN HOLDING GLOVES BEFORE A MARBLE LEDGE, 1567",MONOGRAMMIST H. V.,/en/buy/auction/2020/swiss-made-unlocked/monogrammist-h-v-portrait-of-a-gentleman-holding,1800,,0,FALSE
10880,,39e08581-d2b9-41cd-903e-9c787d0e3552,18000,22000,ALBERT ANKER  |  INSERIN BEIM BIBELLESEN,ALBERT ANKER,/en/buy/auction/2020/swiss-made-unlocked/albert-anker-inserin-beim-bibellesen,13000,,0,FALSE
10881,8125,39e08581-d2b9-41cd-903e-9c787d0e3552,4000,6000,"MICHEL COMTE  |  CINDY CRAWFORD, VANITY FAIR US, 1992",MICHEL COMTE,/en/buy/auction/2020/swiss-made-unlocked/michel-comte-cindy-crawford-vanity-fair-us-1992,3500,6500,10,TRUE
10882,4000,39e08581-d2b9-41cd-903e-9c787d0e3552,2000,3000,"MICHEL COMTE  |  SOFIA COPPOLA, SAFE SEX CAMPAIGN, 1993",MICHEL COMTE,/en/buy/auction/2020/swiss-made-unlocked/michel-comte-sofia-coppola-safe-sex-campaign-1993,1800,3200,10,TRUE
10883,32500,39e08581-d2b9-41cd-903e-9c787d0e3552,10000,15000,"MEL RAMOS  |  DITA, 2017",Mel Ramos,/en/buy/auction/2020/swiss-made-unlocked/mel-ramos-dita-2017,7000,26000,10,TRUE
10884,,39e08581-d2b9-41cd-903e-9c787d0e3552,5000,7000,"BALTHASAR BURKHARD  |  JAPAN 05, MAIKO LIPS, 1987",BALTHASAR BURKHARD ,/en/buy/auction/2020/swiss-made-unlocked/balthasar-burkhard-japan-05-maiko-lips-1987,4200,,0,FALSE
10885,6000,39e08581-d2b9-41cd-903e-9c787d0e3552,5000,7000,"BALTHASAR BURKHARD  |  JAPAN 05, MAIKO EYE, 1987",BALTHASAR BURKHARD ,/en/buy/auction/2020/swiss-made-unlocked/balthasar-burkhard-japan-05-maiko-eye-1987,4200,4800,3,TRUE
10886,6000,39e08581-d2b9-41cd-903e-9c787d0e3552,3000,4000,"LUCIANO CASTELLI  |  UNTITLED, 1992",LUCIANO CASTELLI ,/en/buy/auction/2020/swiss-made-unlocked/luciano-castelli-untitled-1992,2600,4800,10,TRUE
10887,9375,39e08581-d2b9-41cd-903e-9c787d0e3552,3500,4500,"GILLIAN CARNEGIE  |  UNTITLED, 1997",GILLIAN CARNEGIE ,/en/buy/auction/2020/swiss-made-unlocked/gillian-carnegie-untitled-1997,2600,7500,17,TRUE
10888,,39e08581-d2b9-41cd-903e-9c787d0e3552,10000,15000,"LUCIANO CASTELLI  |  ROSTBILD SCHROTTPLATZ, 1988",LUCIANO CASTELLI ,/en/buy/auction/2020/swiss-made-unlocked/luciano-castelli-rostbild-schrottplatz-1988,5000,,0,FALSE
10889,625,39e08581-d2b9-41cd-903e-9c787d0e3552,1000,1500,CHRISTIAN GONZENBACH  |  COULÉE,CHRISTIAN GONZENBACH ,/en/buy/auction/2020/swiss-made-unlocked/christian-gonzenbach-coulee,1,500,7,TRUE
10890,,39e08581-d2b9-41cd-903e-9c787d0e3552,8000,12000,MAX VON MOOS  |  EROS (B/84),MAX VON MOOS,/en/buy/auction/2020/swiss-made-unlocked/max-von-moos-eros-b-84,7000,,0,FALSE
10891,15000,39e08581-d2b9-41cd-903e-9c787d0e3552,12000,18000,MAX VON MOOS  |  LIEBESAKT (B/71),MAX VON MOOS,/en/buy/auction/2020/swiss-made-unlocked/max-von-moos-liebesakt-b-71,10000,12000,1,TRUE
10892,17500,39e08581-d2b9-41cd-903e-9c787d0e3552,15000,20000,"STÉPHANE DUCRET  |  PAINTING NUMBER ONE, 2017",STÉPHANE DUCRET,/en/buy/auction/2020/swiss-made-unlocked/stephane-ducret-painting-number-one-2017,12000,14000,3,TRUE
